created_date,pick_city_name,bad_weather_order,A1,total_submitted,total_delivered,cancelled_quit,cnd,incharge_period,completion_time,peak3,stack,30 days from created_date,A30,%peak3,%stack,%cnd,%g2n,%bw,cancel_by_mex_users
2022-04-04,Can Tho City,867,526,8082,7529,553,22,0.1790043005090398,21.660131584757366,17,371,2022-03-05,963.0,0.002103439742637961,0.04590447908933432,0.002722098490472655,0.9315763424894828,0.107275426874536,531
2022-04-04,Dong Nai,3957,521,9382,7508,1874,1085,1.566132492384262,27.884103995039418,3428,1590,2022-03-05,1153.0,0.3653805158814752,0.16947345981667022,0.11564698358558943,0.8002558089959497,0.4217650820720529,789
2022-04-04,Hai Phong City,0,455,6159,5291,868,252,1.4948947051744887,29.209724839803993,607,1832,2022-03-05,1029.0,0.09855496022081507,0.29745088488390975,0.040915733073550904,0.8590680305244358,0.0,616
2022-04-04,Hue City,29,476,7028,6356,672,77,0.4670014711104347,24.146833123953098,507,545,2022-03-05,872.0,0.07214001138303927,0.07754695503699488,0.010956175298804782,0.9043824701195219,0.004126351735913489,595
2022-04-04,Vung Tau,0,169,3299,2949,350,94,0.5700904179071562,20.425200361214586,74,180,2022-03-05,312.0,0.022431039709002728,0.05456198848135799,0.02849348287359806,0.8939072446195817,0.0,256
2022-04-05,Binh Duong,114,399,4395,3744,651,330,0.7447609093284556,24.250301819795826,185,203,2022-03-06,1355.0,0.04209328782707622,0.04618885096700796,0.07508532423208192,0.851877133105802,0.025938566552901023,321
2022-04-05,Can Tho City,328,481,5724,5344,380,17,0.20143369175627235,21.508471833177715,3,24,2022-03-06,968.0,0.0005241090146750524,0.0041928721174004195,0.0029699510831586303,0.93361285814116,0.0573025856044724,363
2022-04-05,Dong Nai,1238,517,6907,5842,1065,503,1.4388778495335872,25.992198702628883,1454,1108,2022-03-06,1160.0,0.21051107572028377,0.16041696829303606,0.07282467062400463,0.8458085999710439,0.17923845374258,562
2022-04-05,Hai Phong City,0,408,4161,3540,621,206,1.5629619686800893,28.720307807807806,440,896,2022-03-06,1040.0,0.1057438115837539,0.2153328526796443,0.04950732996875751,0.8507570295602018,0.0,415
2022-04-05,Hue City,288,425,5436,4959,477,61,0.36998552726794287,19.525874454514938,232,161,2022-03-06,872.0,0.042678440029433405,0.02961736571008094,0.011221486387049302,0.9122516556291391,0.052980132450331126,416
2022-04-05,Vung Tau,0,175,2588,2329,259,57,0.5638947368421052,18.194787644787645,77,37,2022-03-06,313.0,0.029752704791344668,0.0142967542503864,0.022024729520865535,0.8999227202472952,0.0,202
2022-04-06,Binh Duong,0,443,5360,4729,631,274,0.7276096033402922,21.18369534654857,101,554,2022-03-07,1358.0,0.018843283582089553,0.10335820895522388,0.05111940298507463,0.8822761194029851,0.0,357
2022-04-06,Can Tho City,826,514,6762,6374,388,16,0.20000791389680272,21.06140887008306,4,285,2022-03-07,988.0,0.0005915409642117716,0.04214729370008873,0.0023661638568470865,0.9426205264714581,0.12215320910973085,372
2022-04-06,Dong Nai,0,548,7619,6893,726,187,0.7851891404433053,23.559011095031355,0,1232,2022-03-07,1151.0,0.0,0.16170101063131645,0.024543903399396248,0.9047119044494029,0.0,539
2022-04-06,Hai Phong City,0,425,4900,4260,640,162,1.2171753441053261,27.17595928872251,286,1208,2022-03-07,1046.0,0.05836734693877551,0.24653061224489795,0.03306122448979592,0.8693877551020408,0.0,478
2022-04-06,Hue City,0,457,6022,5594,428,43,0.28167261904761903,18.700190374204297,9,267,2022-03-07,872.0,0.0014945200929923613,0.044337429425440056,0.007140484888741282,0.9289272666888077,0.0,385
2022-04-06,Vung Tau,0,185,2816,2565,251,50,0.4169795657726692,19.944736500519213,0,139,2022-03-07,314.0,0.0,0.049360795454545456,0.01775568181818182,0.9108664772727273,0.0,201
2022-04-07,Binh Duong,0,461,4820,4318,502,210,0.7065509046304814,21.81011396011396,71,527,2022-03-08,1372.0,0.014730290456431535,0.10933609958506224,0.043568464730290454,0.895850622406639,0.0,292
2022-04-07,Can Tho City,0,492,6201,5864,337,7,0.15421955403087476,20.868105454339066,0,244,2022-03-08,993.0,0.0,0.03934849217868086,0.001128850185453959,0.9456539267860022,0.0,330
2022-04-07,Dong Nai,0,526,7254,6570,684,169,0.7048291933164758,23.31794560711758,19,1151,2022-03-08,1151.0,0.0026192445547284257,0.15867107802591673,0.023297491039426525,0.9057071960297767,0.0,515
2022-04-07,Hai Phong City,0,421,4731,4146,585,168,1.4533595922150138,27.14194310897436,198,1160,2022-03-08,1047.0,0.04185161699429296,0.24519129148171634,0.03551046290424857,0.8763474952441345,0.0,417
2022-04-07,Hue City,0,454,5632,5218,414,32,0.2884788965166539,18.275162772883952,0,222,2022-03-08,875.0,0.0,0.03941761363636364,0.005681818181818182,0.9264914772727273,0.0,382
2022-04-07,Vung Tau,0,186,2812,2571,241,33,0.3565749235474006,18.02068429237947,1,164,2022-03-08,313.0,0.00035561877667140827,0.05832147937411095,0.011735419630156473,0.9142958748221907,0.0,208
2022-04-08,Binh Duong,0,427,5201,4579,622,269,0.7651757995812577,21.04974213699426,184,511,2022-03-09,1352.0,0.03537781195923861,0.09825033647375504,0.05172082291866949,0.8804076139203999,0.0,353
2022-04-08,Can Tho City,0,497,5981,5658,323,8,0.15582512682781255,20.36823982592331,0,220,2022-03-09,1004.0,0.0,0.03678314663099816,0.001337568968399933,0.9459956529008527,0.0,315
2022-04-08,Dong Nai,0,552,8038,7159,879,238,0.8561099796334012,24.993648692582788,5,1463,2022-03-09,1156.0,0.0006220452848967405,0.18201045036078625,0.029609355561084846,0.890644438915153,0.0,641
2022-04-08,Hai Phong City,0,402,4856,4200,656,201,1.4158145020162825,28.05701378982406,347,1295,2022-03-09,1041.0,0.07145799011532125,0.26668039538714994,0.04139209225700165,0.8649093904448105,0.0,455
2022-04-08,Hue City,0,453,5797,5388,409,18,0.2905546352536965,17.77965263613326,0,276,2022-03-09,874.0,0.0,0.047610833189580815,0.003105054338450923,0.9294462653096429,0.0,391
2022-04-08,Vung Tau,0,176,2989,2746,243,38,0.4401227880101119,18.714139393939394,6,159,2022-03-09,314.0,0.0020073603211776514,0.05319504851120776,0.012713282034125126,0.9187019069923051,0.0,205
2022-04-09,Binh Duong,0,390,5578,4887,691,298,1.0914637418662374,22.978434776688456,275,616,2022-03-10,1348.0,0.049300824668339904,0.11043384725708139,0.05342416636787379,0.8761204732879169,0.0,393
2022-04-09,Can Tho City,0,395,5833,5496,337,25,0.22801274978546032,20.967075163398693,0,119,2022-03-10,1000.0,0.0,0.020401165780901766,0.004285959197668438,0.9422252700154294,0.0,312
2022-04-09,Dong Nai,0,542,8754,7709,1045,319,1.3814653905889267,27.1410578042157,548,1785,2022-03-10,1162.0,0.0625999543066027,0.20390678546949967,0.036440484350011425,0.880625999543066,0.0,726
2022-04-09,Hai Phong City,0,382,5757,4815,942,329,2.6765185767643014,31.51433402346446,1349,1623,2022-03-10,1036.0,0.23432343234323433,0.2819176654507556,0.05714782004516241,0.8363731109953101,0.0,613
2022-04-09,Hue City,0,422,6530,5939,591,59,0.40161387880787414,19.9323435397039,130,476,2022-03-10,872.0,0.019908116385911178,0.07289433384379786,0.00903522205206738,0.9094946401225115,0.0,532
2022-04-09,Vung Tau,0,189,3685,3310,375,84,0.600828126549638,18.72695473251029,217,173,2022-03-10,312.0,0.05888738127544098,0.04694708276797829,0.022795115332428766,0.898236092265943,0.0,291
2022-04-10,Binh Duong,0,363,6089,5185,904,421,1.6767881878856565,23.127281765120905,856,656,2022-03-11,1355.0,0.14058137625225817,0.10773526030546887,0.06914107406799146,0.8515355559205124,0.0,483
2022-04-10,Can Tho City,1297,337,6312,5746,566,132,0.5563392034990792,25.33028409419661,841,283,2022-03-11,998.0,0.1332382762991128,0.04483523447401774,0.02091254752851711,0.9103295310519645,0.20548162230671738,434
2022-04-10,Dong Nai,0,460,9942,8198,1744,829,2.4862532693133463,30.556231778425655,4350,1767,2022-03-11,1163.0,0.4375377187688594,0.17773083886541943,0.08338362502514585,0.8245825789579562,0.0,915
2022-04-10,Hai Phong City,0,334,6252,4688,1564,653,5.81585515680569,37.616950113378685,4101,1494,2022-03-11,1030.0,0.6559500959692899,0.23896353166986564,0.1044465770953295,0.7498400511836213,0.0,911
2022-04-10,Hue City,0,372,6978,6078,900,206,0.7301205136301442,22.04883319638455,1852,435,2022-03-11,873.0,0.2654055603324735,0.06233877901977644,0.029521352823158497,0.8710232158211522,0.0,694
2022-04-10,Vung Tau,0,172,4498,3914,584,207,0.8705144135188866,22.107352565739085,749,274,2022-03-11,310.0,0.16651845264562026,0.0609159626500667,0.0460204535349044,0.8701645175633614,0.0,377
2022-04-11,Binh Duong,0,397,5747,5083,664,258,1.2776863504356244,23.213573343797005,336,538,2022-03-12,1355.0,0.058465286236297195,0.0936140595093092,0.04489298764572821,0.8844614581520793,0.0,406
2022-04-11,Can Tho City,347,433,6364,5975,389,19,0.21647335686670025,20.47688684503902,0,149,2022-03-12,995.0,0.0,0.023412947831552483,0.0029855436832181017,0.938874921433061,0.054525455688246384,370
2022-04-11,Dong Nai,0,474,9559,8080,1479,576,2.1300094406419636,30.09998148833765,3072,1456,2022-03-12,1171.0,0.321372528507166,0.15231718799037555,0.06025734909509363,0.8452767025839523,0.0,903
2022-04-11,Hai Phong City,0,347,5738,4587,1151,385,2.9399766199064796,32.15930392582935,2432,1483,2022-03-12,1021.0,0.423841059602649,0.2584524224468456,0.06709654932032066,0.7994074590449634,0.0,766
2022-04-11,Hue City,0,429,6352,5813,539,46,0.3013221288515406,18.94538118131868,27,201,2022-03-12,875.0,0.004250629722921915,0.03164357682619647,0.007241813602015114,0.9151448362720404,0.0,493
2022-04-11,Vung Tau,0,161,3808,3374,434,136,0.5548747591522157,18.251649921197792,108,181,2022-03-12,311.0,0.028361344537815126,0.047531512605042014,0.03571428571428571,0.8860294117647058,0.0,298
2022-04-12,Binh Duong,0,420,5208,4569,639,302,0.7572559652928416,21.129593620275287,185,579,2022-03-13,1358.0,0.03552227342549923,0.11117511520737328,0.057987711213517666,0.8773041474654378,0.0,337
2022-04-12,Can Tho City,0,489,6443,6112,331,12,0.21820779078072627,22.160489795918366,2,190,2022-03-13,998.0,0.0003104144032283098,0.02948936830668943,0.0018624864193698587,0.9486264162657148,0.0,319
2022-04-12,Dong Nai,1404,494,8262,6905,1357,655,1.4142543244506778,25.974624060150376,1749,1284,2022-03-13,1169.0,0.21169208424110386,0.15541031227305738,0.07927862503025902,0.8357540547083031,0.16993464052287582,702
2022-04-12,Hai Phong City,0,398,4611,4007,604,195,1.301951843852492,25.378472395184723,232,1142,2022-03-13,1027.0,0.050314465408805034,0.24766861852092822,0.04229017566688354,0.8690088917805249,0.0,409
2022-04-12,Hue City,0,446,6043,5603,440,22,0.28532740740740736,18.675572201414898,0,296,2022-03-13,879.0,0.0,0.048982293562799935,0.0036405758729108058,0.9271884825417839,0.0,418
2022-04-12,Vung Tau,0,171,3084,2824,260,48,0.35590472846441945,17.42487324607947,18,108,2022-03-13,311.0,0.005836575875486381,0.03501945525291829,0.01556420233463035,0.9156939040207522,0.0,212
2022-04-13,Binh Duong,0,430,5554,4822,732,385,0.8103725978155675,20.789582470669426,308,557,2022-03-14,1358.0,0.05545552754771336,0.10028808066258553,0.0693194094346417,0.8682030968671228,0.0,347
2022-04-13,Can Tho City,0,505,6692,6329,363,8,0.20585599915168865,21.319983180910334,0,216,2022-03-14,1008.0,0.0,0.032277346084877465,0.001195457262402869,0.9457561267184699,0.0,355
2022-04-13,Dong Nai,0,560,8139,7270,869,294,0.936592692221475,23.9707921697768,16,1504,2022-03-14,1181.0,0.001965843469713724,0.18478928615309007,0.03612237375598968,0.8932301265511734,0.0,575
2022-04-13,Hai Phong City,0,397,4802,4225,577,148,1.279535095715588,26.967336643808622,358,1218,2022-03-14,1037.0,0.07455226988754686,0.2536443148688047,0.030820491461890878,0.879841732611412,0.0,429
2022-04-13,Hue City,0,466,6147,5693,454,22,0.265578064966818,17.260544933637373,0,291,2022-03-14,880.0,0.0,0.047340165934602246,0.003578981617048967,0.9261428339027168,0.0,432
2022-04-13,Vung Tau,0,173,3054,2791,263,51,0.4309124434927432,17.33083303496837,0,105,2022-03-14,312.0,0.0,0.0343811394891945,0.01669941060903733,0.9138834315651605,0.0,212
2022-04-14,Binh Duong,597,474,5559,4858,701,347,0.9212889161387016,22.420599712466625,397,666,2022-03-15,1371.0,0.07141572225220363,0.11980572045331894,0.062421298794747254,0.8738981831264616,0.10739341608202914,354
2022-04-14,Can Tho City,2599,490,6495,6169,326,14,0.24339936695044748,21.134512629533678,14,242,2022-03-15,1016.0,0.002155504234026174,0.037259430331023864,0.002155504234026174,0.9498075442648191,0.40015396458814473,312
2022-04-14,Dong Nai,699,535,8387,7339,1048,383,1.1947778367852715,25.254877164355,176,1715,2022-03-15,1189.0,0.02098485751758674,0.20448312865148444,0.04566591152974842,0.8750447120543698,0.08334326934541553,665
2022-04-14,Hai Phong City,0,401,4872,4213,659,211,1.6580174044646234,27.46883920826433,296,1201,2022-03-15,1035.0,0.060755336617405585,0.24651067323481116,0.043308702791461415,0.8647372742200329,0.0,448
2022-04-14,Hue City,0,471,5994,5596,398,20,0.2677057503837525,17.89780216512015,0,268,2022-03-15,882.0,0.0,0.044711378044711377,0.00333667000333667,0.9336002669336003,0.0,378
2022-04-14,Vung Tau,0,178,3107,2806,301,86,0.45008236263089774,18.4811617420197,19,112,2022-03-15,309.0,0.006115223688445446,0.036047634373994206,0.027679433537174124,0.9031219826198905,0.0,215
2022-04-15,Binh Duong,1098,448,6051,5048,1003,505,0.9916327585093329,23.50490021734835,653,710,2022-03-16,1382.0,0.10791604693439101,0.11733597752437613,0.08345727978846472,0.8342422740042968,0.18145761031234506,498
2022-04-15,Can Tho City,0,504,7023,6641,382,4,0.23206395054221138,21.292430168998546,0,186,2022-03-16,1012.0,0.0,0.02648440837249039,0.0005695571693008686,0.945607290331767,0.0,378
2022-04-15,Dong Nai,338,498,7742,6637,1105,355,1.227589655665095,26.190229798738358,498,1644,2022-03-16,1193.0,0.06432446396280031,0.21234823043141307,0.0458537845517954,0.8572720227331438,0.04365796951692069,750
2022-04-15,Hai Phong City,2793,391,5218,4332,886,389,1.7676297603293634,28.567392138799324,1085,1277,2022-03-16,1033.0,0.20793407435799158,0.2447297815254887,0.0745496358758145,0.8302031429666539,0.5352625527021847,497
2022-04-15,Hue City,0,461,6534,6004,530,23,0.3060817465528562,19.690730570810448,0,269,2022-03-16,878.0,0.0,0.04116926844199571,0.003520048974594429,0.918885827976737,0.0,507
2022-04-15,Vung Tau,0,183,3303,2769,534,234,1.074402053436005,19.95783147012862,251,121,2022-03-16,313.0,0.07599152285800786,0.036633363608840445,0.07084468664850137,0.8383287920072662,0.0,300
2022-04-16,Binh Duong,3251,403,6232,5056,1176,711,1.6549787665589148,26.059255605970936,1388,683,2022-03-17,1377.0,0.2227214377406932,0.10959563543003852,0.11408857509627728,0.8112965340179717,0.5216623876765083,465
2022-04-16,Can Tho City,1046,478,7149,6749,400,22,0.2483043897732754,21.709628753143026,0,241,2022-03-17,1013.0,0.0,0.03371100853266191,0.0030773534760106308,0.9440481186179885,0.14631416981396,378
2022-04-16,Dong Nai,2929,539,9808,7884,1924,1062,1.7829777402764386,30.16224975766005,4079,1679,2022-03-17,1196.0,0.41588499184339317,0.17118678629690048,0.108278955954323,0.8038336052202284,0.29863376835236544,862
2022-04-16,Hai Phong City,6415,345,6606,4377,2229,1545,2.670384970523475,32.39308776716689,3815,1191,2022-03-17,1029.0,0.5775052982137451,0.18029064486830154,0.23387829246139874,0.6625794732061762,0.9710868907054193,684
2022-04-16,Hue City,0,445,6555,6032,523,36,0.2869390134053939,18.084765215472054,17,235,2022-03-17,874.0,0.002593440122044241,0.03585049580472922,0.005491990846681922,0.9202135774218154,0.0,487
2022-04-16,Vung Tau,0,184,3771,3320,451,146,0.742006556744769,19.648707155742635,394,202,2022-03-17,315.0,0.10448156987536462,0.05356669318483161,0.03871652081675948,0.8804030761071334,0.0,305
2022-04-17,Binh Duong,0,388,6422,5424,998,512,0.9604407664471732,21.359351988217966,503,727,2022-03-18,1382.0,0.07832450949859857,0.11320460915602616,0.07972594207412022,0.844596698847711,0.0,486
2022-04-17,Can Tho City,0,461,7185,6741,444,13,0.23481076413872498,20.37206020231927,0,180,2022-03-18,1005.0,0.0,0.025052192066805846,0.0018093249826026444,0.938204592901879,0.0,431
2022-04-17,Dong Nai,0,447,10755,8004,2751,1688,2.21701952481769,30.375368013972054,7207,1533,2022-03-18,1200.0,0.6701069270106927,0.14253835425383543,0.15695025569502558,0.7442119944211995,0.0,1063
2022-04-17,Hai Phong City,4857,389,5824,4654,1170,533,2.260542309490416,30.284824486301368,2037,1375,2022-03-18,1022.0,0.34975961538461536,0.23609203296703296,0.09151785714285714,0.7991071428571429,0.8339629120879121,637
2022-04-17,Hue City,0,402,6757,6174,583,48,0.37569166922840447,19.118122270742358,101,386,2022-03-18,873.0,0.01494746189137191,0.05712594346603522,0.007103744265206453,0.91371910611218,0.0,535
2022-04-17,Vung Tau,0,156,4126,3504,622,265,0.8361268556005398,20.397225389585707,621,327,2022-03-18,313.0,0.15050896752302473,0.07925351429956375,0.06422685409597673,0.8492486669898206,0.0,357
2022-04-18,Binh Duong,217,430,5291,4645,646,289,0.7560104712041884,20.386774701294986,157,560,2022-03-19,1389.0,0.029673029673029674,0.10584010584010584,0.05462105462105462,0.8779058779058779,0.04101304101304101,357
2022-04-18,Can Tho City,0,478,6360,5982,378,23,0.2138839067340616,20.55320266889074,14,233,2022-03-19,1002.0,0.00220125786163522,0.03663522012578616,0.0036163522012578617,0.940566037735849,0.0,355
2022-04-18,Dong Nai,1300,536,8117,7102,1015,338,1.12680608365019,25.72853333333333,96,2051,2022-03-19,1206.0,0.011827029690772452,0.25267956141431563,0.04164100036959468,0.8749538006652704,0.1601576937292103,677
2022-04-18,Hai Phong City,890,404,4361,3797,564,132,1.2882458333333333,26.39986428508887,166,1144,2022-03-19,1026.0,0.03806466406787434,0.26232515478101354,0.030268287090116947,0.8706718642513185,0.20408163265306123,432
2022-04-18,Hue City,0,440,5819,5413,406,20,0.26512770137524555,18.36810578105781,0,267,2022-03-19,872.0,0.0,0.04588417253823681,0.003437016669530847,0.9302285616085239,0.0,386
2022-04-18,Vung Tau,0,177,3111,2813,298,55,0.38760800363801723,17.680749674825588,0,126,2022-03-19,314.0,0.0,0.040501446480231434,0.01767920282867245,0.9042108646737383,0.0,243
2022-04-19,Binh Duong,0,449,5561,4874,687,307,0.7482991844042172,21.414989088925257,179,714,2022-03-20,1389.0,0.03218845531379248,0.12839417370976444,0.05520589821974465,0.8764610681532099,0.0,380
2022-04-19,Can Tho City,369,503,7001,6634,367,9,0.23066460055096416,22.375551710301934,0,311,2022-03-20,1005.0,0.0,0.044422225396371945,0.001285530638480217,0.947578917297529,0.0527067561776889,358
2022-04-19,Dong Nai,0,572,7914,7094,820,248,0.8174094202898551,24.87454954954955,18,2416,2022-03-20,1210.0,0.002274450341167551,0.30528177912560023,0.03133687136719737,0.8963861511245893,0.0,572
